シーズン,集計基準日,打者名,打者球団,投手名,投手球団,対戦打席,対戦打数,安打,本塁打,四球,三振,打率,出塁率,長打率,OPS,サンプル不足フラグ,データの説明
2026,2026-08-09,友杉 篤輝,ロッテ,髙島 泰都,オリックス,9,9,3,0,0,0,0.3333,0.3333,0.4444,0.7777,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,武内 夏暉,西武,8,6,3,0,2,0,0.5,0.625,0.6667,1.2917,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,田嶋 大樹,オリックス,8,8,2,0,0,1,0.25,0.25,0.25,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,荘司 康誠,楽天,8,6,3,0,1,0,0.5,0.5714,0.5,1.0714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,佐藤 爽,西武,7,7,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,松本 晴,ソフトバンク,7,6,3,0,0,0,0.5,0.5,0.6667,1.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,曽谷 龍平,オリックス,6,5,0,0,0,0,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,上沢 直之,ソフトバンク,5,5,2,0,0,1,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,上茶谷 大河,ソフトバンク,5,5,1,0,0,0,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,内 星龍,楽天,5,4,0,0,1,0,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,早川 隆久,楽天,5,4,2,0,1,0,0.5,0.6,0.5,1.1,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,友杉 篤輝,ロッテ,藤井 聖,楽天,5,5,2,0,0,1,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,モンテル,ヤクルト,才木 浩人,阪神,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,辰見 鴻之介,広島,大竹 耕太郎,阪神,6,5,1,0,0,2,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,吉田 賢吾,日本ハム,隅田 知一郎,西武,10,10,4,1,0,1,0.4,0.4,0.8,1.2,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,吉田 賢吾,日本ハム,早川 隆久,楽天,8,8,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,吉田 賢吾,日本ハム,ジェリー,オリックス,5,5,3,1,0,1,0.6,0.6,1.4,2.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,吉田 賢吾,日本ハム,髙橋 光成,西武,5,4,2,1,1,1,0.5,0.6,1.25,1.85,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カストロ,日本ハム,ジャクソン,ロッテ,6,5,0,0,1,2,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カストロ,日本ハム,曽谷 龍平,オリックス,6,6,2,1,0,1,0.3333,0.3333,0.8333,1.1666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カストロ,日本ハム,荘司 康誠,楽天,6,6,1,1,0,2,0.1667,0.1667,0.6667,0.8334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カストロ,日本ハム,エスピノーザ,オリックス,5,5,2,0,0,1,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カストロ,日本ハム,松本 晴,ソフトバンク,5,4,1,1,0,2,0.25,0.2,1.0,1.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,吉村 貢司郎,ヤクルト,6,5,3,1,1,0,0.6,0.6667,1.4,2.0667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,大竹 耕太郎,阪神,6,5,0,0,1,0,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,斉藤 優汰,広島,6,6,1,0,0,2,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,松本 健吾,ヤクルト,6,6,2,0,0,0,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,森下 暢仁,広島,6,6,1,0,0,1,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,高橋 奎二,ヤクルト,6,6,2,1,0,1,0.3333,0.3333,1.0,1.3333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,柳 裕也,中日,5,5,2,1,0,0,0.4,0.4,1.0,1.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,竹丸 和幸,巨人,5,5,2,1,0,3,0.4,0.4,1.0,1.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,エンカーナシオン,DeNA,髙橋 遥人,阪神,5,5,2,0,0,0,0.4,0.4,0.6,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,鈴木 叶,ヤクルト,髙橋 遥人,阪神,5,5,1,0,0,0,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,平川 蓮,広島,柳 裕也,中日,5,5,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,平川 蓮,広島,高梨 裕稔,ヤクルト,5,5,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,福島 圭音,阪神,栗林 良吏,広島,9,8,2,0,1,0,0.25,0.3333,0.375,0.7083,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,福島 圭音,阪神,平良 拳太郎,DeNA,6,4,1,0,0,1,0.25,0.5,0.5,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,勝田 成,広島,大竹 耕太郎,阪神,7,7,2,0,0,0,0.2857,0.2857,0.2857,0.5714,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,勝田 成,広島,村上 頌樹,阪神,6,6,1,0,0,1,0.1667,0.1667,0.3333,0.5,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,勝田 成,広島,ウィットリー,巨人,5,5,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,勝田 成,広島,柳 裕也,中日,5,3,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,勝田 成,広島,石田 裕太郎,DeNA,5,4,2,0,0,0,0.5,0.6,0.5,1.1,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,勝田 成,広島,髙橋 宏斗,中日,5,4,0,0,1,2,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,佐藤 啓介,広島,村上 頌樹,阪神,6,6,1,0,0,1,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,伊藤 琉偉,ヤクルト,竹丸 和幸,巨人,7,6,1,0,1,1,0.1667,0.2857,0.3333,0.619,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,伊藤 琉偉,ヤクルト,井上 温大,巨人,6,6,0,0,0,3,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,伊藤 琉偉,ヤクルト,大野 雄大,中日,6,5,1,0,1,1,0.2,0.3333,0.2,0.5333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,石上 泰輝,DeNA,吉村 貢司郎,ヤクルト,5,5,1,0,0,2,0.2,0.2,0.4,0.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,平山 功太,巨人,山野 太一,ヤクルト,7,6,2,0,0,0,0.3333,0.4286,0.3333,0.7619,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,平山 功太,巨人,床田 寛樹,広島,6,5,2,0,1,0,0.4,0.5,0.8,1.3,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,平山 功太,巨人,石田 裕太郎,DeNA,5,5,3,0,0,1,0.6,0.6,0.8,1.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,東 克樹,DeNA,9,9,1,0,0,2,0.1111,0.1111,0.1111,0.2222,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,井上 温大,巨人,7,7,3,1,0,1,0.4286,0.4286,0.8571,1.2857,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,村上 頌樹,阪神,7,7,1,1,0,2,0.1429,0.1429,0.5714,0.7143,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,吉村 貢司郎,ヤクルト,6,5,3,2,1,1,0.6,0.6667,1.8,2.4667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,奥川 恭伸,ヤクルト,6,6,1,1,0,1,0.1667,0.1667,0.6667,0.8334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,山野 太一,ヤクルト,6,6,0,0,0,1,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,山﨑 伊織,巨人,6,5,2,0,0,0,0.4,0.5,0.6,1.1,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,平良 拳太郎,DeNA,6,6,0,0,0,0,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,柳 裕也,中日,6,6,2,0,0,1,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,金丸 夢斗,中日,6,6,1,1,0,0,0.1667,0.1667,0.6667,0.8334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,高橋 奎二,ヤクルト,6,2,1,0,2,1,0.5,0.6667,1.0,1.6667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,髙橋 宏斗,中日,6,6,2,0,0,1,0.3333,0.3333,0.3333,0.6666,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,キハダ,ヤクルト,5,4,2,0,1,0,0.5,0.6,0.5,1.1,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,マラー,中日,5,5,1,0,0,1,0.2,0.2,0.2,0.4,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,ファビアン,広島,石田 裕太郎,DeNA,5,4,2,1,0,0,0.5,0.4,1.5,1.9,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,成瀬 脩人,DeNA,床田 寛樹,広島,5,5,1,0,0,0,0.2,0.2,0.4,0.6,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,成瀬 脩人,DeNA,金丸 夢斗,中日,5,5,2,0,0,0,0.4,0.4,0.4,0.8,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,石塚 裕惺,巨人,平良 拳太郎,DeNA,5,5,0,0,0,0,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,伊藤 大海,日本ハム,16,15,5,0,0,4,0.3333,0.3125,0.3333,0.6458,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,毛利 海大,ロッテ,13,13,3,0,0,1,0.2308,0.2308,0.2308,0.4616,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,エスピノーザ,オリックス,11,10,3,0,1,2,0.3,0.3636,0.3,0.6636,いいえ,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,ウレーニャ,楽天,9,8,3,0,1,1,0.375,0.4444,0.5,0.9444,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,前田 悠伍,ソフトバンク,9,9,0,0,0,3,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,大津 亮介,ソフトバンク,9,8,2,0,1,2,0.25,0.3333,0.375,0.7083,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,松本 晴,ソフトバンク,9,9,2,0,0,4,0.2222,0.2222,0.2222,0.4444,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,荘司 康誠,楽天,9,9,3,0,0,5,0.3333,0.3333,0.4444,0.7777,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,髙島 泰都,オリックス,9,9,4,0,0,2,0.4444,0.4444,0.5556,1.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,大関 友久,ソフトバンク,8,7,3,0,1,1,0.4286,0.5,0.7143,1.2143,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,山﨑 福也,日本ハム,7,7,0,0,0,2,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,田中 晴也,ロッテ,7,5,3,1,2,1,0.6,0.7143,1.6,2.3143,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,達 孝太,日本ハム,7,7,3,1,0,2,0.4286,0.4286,1.0,1.4286,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,ジェリー,オリックス,6,5,0,0,0,1,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,北山 亘基,日本ハム,6,5,0,0,1,2,0.0,0.1667,0.0,0.1667,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,岸 孝之,楽天,6,6,1,0,0,2,0.1667,0.1667,0.1667,0.3334,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,廣池 康志郎,ロッテ,6,6,2,0,0,3,0.3333,0.3333,0.5,0.8333,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,早川 隆久,楽天,6,6,0,0,0,4,0.0,0.0,0.0,0.0,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
2026,2026-08-09,カナリオ,西武,ジャクソン,ロッテ,5,4,0,0,1,2,0.0,0.2,0.0,0.2,はい,当該打者と投手のシーズン対戦成績。打席数が少ない値の解釈に注意。
