season,player_key,player_id,player,team,league,number,hand,position,qualified,games,pa,ab,runs,hits,singles,doubles,triples,hr,rbi,bb,ibb,hbp,so,sb,caught_stealing,baserunning_outs,baserunning_runs,errors,sf,sh,gidp,gidp_opportunities,tb,avg,obp,slg,ops,iso,babip,bb_pct,k_pct,bb_k,woba_est,wraa_est,wrc_est,wrc_plus_est,rc,rc27,xr,xr27,gpa,seca,ta,wsb,ubr_est,bsr_est
2026,p2103788,2103788,森 翔平,広島,セ,16,左投,投,False,9,18,15,1,1,1,0,0,0,0,1,0,0,7,0,0,0,0.0,1,0,2,1,0,1,0.067,0.125,0.067,0.192,0.0,0.125,0.056,0.389,0.14,0.099,-2.99,-1.32,-79.0,0.12,0.2,-0.77,-1.22,0.073,0.067,0.133,0.0,-0.0,0.0
2026,p1900052,1900052,森下 暢仁,広島,セ,18,右投,投,False,14,25,22,2,5,4,1,0,0,2,1,0,0,8,0,0,0,0.0,0,0,2,0,0,6,0.227,0.261,0.273,0.534,0.046,0.357,0.04,0.32,0.12,0.24,-1.09,1.23,53.0,1.57,2.22,1.55,2.2,0.186,0.091,0.412,0.0,-0.0,0.0
2026,p2110148,2110148,渡邉 悠斗,広島,セ,49,右打,打,False,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,-1.01,-0.64,-172.0,0.0,0.0,-0.74,-3.99,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1900057,1900057,玉村 昇悟,広島,セ,65,左投,投,False,7,9,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.444,0.0,0.0,-2.27,-1.43,-172.0,0.0,0.0,-0.71,-2.14,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2103358,2103358,田村 俊介,広島,セ,60,左打,左,False,4,12,12,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0.0,0,0,0,1,1,1,0.083,0.083,0.083,0.166,0.0,0.1,0.0,0.167,0.0,0.074,-2.25,-1.14,-102.0,0.08,0.19,-0.88,-1.97,0.058,0.0,0.083,0.0,-0.0,0.0
2026,p2000065,2000065,矢野 雅哉,広島,セ,4,左打,遊,False,44,58,48,10,8,7,0,0,1,5,7,0,0,17,2,1,2,-0.8,2,1,2,0,3,11,0.167,0.268,0.229,0.497,0.062,0.226,0.121,0.293,0.41,0.235,-2.77,2.61,48.0,3.0,1.84,4.07,2.5,0.178,0.229,0.488,0.0,-0.8,-0.8
2026,p1900056,1900056,石原 貴規,広島,セ,32,右打,捕,False,45,96,89,4,17,14,2,0,1,5,5,0,0,23,0,1,0,-0.4,1,0,2,3,13,22,0.191,0.234,0.247,0.481,0.056,0.246,0.052,0.24,0.22,0.219,-5.95,2.95,33.0,5.15,1.78,3.57,1.23,0.167,0.101,0.355,-0.4,-0.0,-0.4
2026,p1000150,1000150,秋山 翔吾,広島,セ,9,左打,打,False,53,149,141,16,42,33,4,2,3,11,5,0,1,18,0,1,0,-0.4,1,2,0,0,7,59,0.298,0.322,0.418,0.74,0.12,0.32,0.034,0.121,0.28,0.323,4.31,18.13,131.0,19.27,5.1,19.19,5.08,0.249,0.156,0.65,-0.4,-0.0,-0.4
2026,p1100082,1100082,菊池 涼介,広島,セ,33,右打,二,True,92,368,312,31,76,54,16,0,6,24,35,0,0,72,3,3,0,-0.6,3,3,18,4,28,110,0.244,0.317,0.353,0.67,0.109,0.295,0.095,0.196,0.49,0.3,3.34,37.46,110.0,35.19,3.6,37.17,3.8,0.231,0.221,0.609,-0.6,-0.0,-0.6
2026,p2121554,2121554,西川 篤夢,広島,セ,54,左打,打,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.25,-0.16,-172.0,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2107887,2107887,辰見 鴻之介,広島,セ,69,右打,走,False,47,18,16,10,2,2,0,0,0,0,1,0,0,6,20,5,0,2.0,1,0,1,1,0,2,0.125,0.176,0.125,0.301,0.0,0.2,0.056,0.333,0.17,0.145,-2.26,-0.6,-36.0,0.35,0.45,1.7,2.19,0.11,1.0,1.15,2.0,-0.0,2.0
2026,p1400173,1400173,野間 峻祥,広島,セ,37,左打,右,False,36,87,74,4,17,15,2,0,0,4,10,0,2,10,4,0,0,0.8,3,1,0,0,6,19,0.23,0.333,0.257,0.59,0.027,0.262,0.115,0.115,1.0,0.279,-0.86,7.2,89.0,6.41,2.98,8.9,4.14,0.214,0.243,0.614,0.8,-0.0,0.8
2026,p1900073,1900073,鈴木 健矢,広島,セ,41,右投,投,False,24,6,6,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0.0,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0.0,0.5,0.0,0.667,0.0,0.148,-0.74,-0.18,-33.0,0.17,0.9,0.02,0.1,0.117,0.0,0.2,0.0,-0.0,0.0
2026,p2101983,2101983,エドポロ ケイン,日本ハム,パ,42,右打,中,False,4,10,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0,-2.64,-1.63,-160.0,0.0,0.0,-0.93,-2.52,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2108090,2108090,カストロ,日本ハム,パ,6,右打,中,False,54,173,155,17,35,24,3,1,7,21,11,0,4,40,4,1,0,0.4,2,3,0,5,13,61,0.226,0.289,0.394,0.683,0.168,0.252,0.064,0.231,0.28,0.3,-0.54,17.04,97.0,17.94,3.76,18.92,3.96,0.229,0.284,0.635,0.4,-0.0,0.4
2026,p1800008,1800008,マルティネス,日本ハム,パ,2,右打,打,False,21,41,36,2,5,3,0,0,2,4,4,1,1,14,0,0,0,0.0,1,0,0,1,4,11,0.139,0.244,0.306,0.55,0.167,0.15,0.098,0.341,0.29,0.241,-2.23,1.94,47.0,2.68,2.26,2.72,2.29,0.186,0.306,0.5,0.0,-0.0,0.0
2026,p1860140,1860140,レイエス,日本ハム,パ,99,右打,指,True,106,436,394,46,126,80,22,0,24,62,37,7,1,79,0,0,1,-0.4,0,4,0,17,38,220,0.32,0.376,0.558,0.934,0.238,0.346,0.085,0.181,0.47,0.399,35.86,80.16,181.0,83.52,7.8,73.13,6.83,0.309,0.335,0.905,0.0,-0.4,-0.4
2026,p1800093,1800093,万波 中正,日本ハム,パ,66,右打,右,True,105,407,366,49,97,62,14,1,20,50,35,1,3,101,0,1,1,-0.8,4,3,0,15,40,173,0.265,0.332,0.473,0.805,0.208,0.31,0.086,0.248,0.35,0.35,16.4,57.75,140.0,57.81,5.42,53.97,5.06,0.268,0.309,0.74,-0.4,-0.4,-0.8
2026,p1251037,1251037,上川畑 大悟,日本ハム,パ,4,左打,二,False,19,52,47,6,11,8,3,0,0,4,2,0,0,7,0,1,0,-0.4,1,0,3,1,4,14,0.234,0.265,0.298,0.563,0.064,0.275,0.038,0.135,0.29,0.251,-2.38,2.9,55.0,3.71,2.45,2.97,1.96,0.194,0.085,0.421,-0.4,-0.0,-0.4
2026,p2000080,2000080,五十幡 亮汰,日本ハム,パ,50,左打,中,False,83,94,86,11,19,16,3,0,0,2,2,0,0,23,10,4,0,0.4,0,0,6,0,10,22,0.221,0.239,0.256,0.495,0.035,0.302,0.021,0.245,0.09,0.221,-6.79,2.76,29.0,5.25,1.84,5.39,1.89,0.172,0.128,0.479,0.4,-0.0,0.4
2026,p2000084,2000084,今川 優馬,日本ハム,パ,61,右打,中,False,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.333,0.0,0.0,-0.79,-0.49,-160.0,0.0,0.0,-0.28,-2.5,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2000079,2000079,伊藤 大海,日本ハム,パ,17,右投,投,False,2,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,2,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.167,0.0,0.0,-1.59,-0.98,-160.0,0.0,0.0,-0.29,-1.3,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1500110,1500110,加藤 貴之,日本ハム,パ,14,左投,投,False,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.89,1.02,1.22,602.0,1.0,27.0,0.54,14.58,0.7,0.0,,0.0,-0.0,0.0
2026,p1750903,1750903,北山 亘基,日本ハム,パ,15,右投,投,False,2,6,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0.0,1,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,-1.59,-0.98,-160.0,0.0,0.0,0.16,0.7,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2107900,2107900,吉田 賢吾,日本ハム,パ,60,右打,中,False,41,121,117,20,36,18,9,1,8,16,2,0,2,24,1,0,1,-0.2,0,0,0,1,8,71,0.308,0.331,0.607,0.938,0.299,0.329,0.017,0.198,0.08,0.402,10.36,22.66,184.0,23.47,7.73,21.73,7.15,0.301,0.342,0.927,0.2,-0.4,-0.2
2026,p2050143,2050143,大塚 瑠晏,日本ハム,パ,49,左打,二,False,38,93,82,11,18,10,3,1,4,9,9,0,1,28,0,0,0,0.0,1,0,1,0,5,35,0.22,0.304,0.427,0.731,0.207,0.28,0.097,0.301,0.32,0.322,1.49,10.94,116.0,10.65,4.42,11.42,4.74,0.244,0.329,0.703,0.0,-0.0,0.0
2026,p1850932,1850932,奈良間 大己,日本ハム,パ,58,右打,二,False,89,198,180,22,46,33,8,1,4,20,13,0,3,49,6,0,1,0.8,4,1,1,4,15,68,0.256,0.315,0.378,0.693,0.122,0.328,0.066,0.247,0.27,0.308,0.71,20.82,104.0,21.51,4.15,22.06,4.25,0.236,0.244,0.652,1.2,-0.4,0.8
2026,p1950193,1950193,宮崎 一樹,日本ハム,パ,36,右打,中,False,5,13,13,1,1,0,0,0,1,1,0,0,0,4,0,0,0,0.0,0,0,0,0,2,4,0.077,0.077,0.308,0.385,0.231,0.0,0.0,0.308,0.0,0.162,-1.61,-0.29,-22.0,0.31,0.69,0.33,0.74,0.112,0.231,0.333,0.0,-0.0,0.0
2026,p2114529,2114529,山縣 秀,日本ハム,パ,54,右打,三,False,41,59,55,4,10,7,3,0,0,4,0,0,0,10,0,0,0,0.0,2,0,4,0,3,13,0.182,0.182,0.236,0.418,0.054,0.222,0.0,0.169,0.0,0.183,-6.23,-0.23,-4.0,2.36,1.3,1.69,0.93,0.141,0.055,0.289,0.0,-0.0,0.0
2026,p1400195,1400195,山﨑 福也,日本ハム,パ,18,左投,投,False,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.79,-0.49,-160.0,0.0,0.0,-0.27,-2.43,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2119070,2119070,常谷 拓輝,日本ハム,パ,95,右打,二,False,5,13,11,0,1,1,0,0,0,0,2,0,0,4,0,0,0,0.0,0,0,0,0,2,1,0.091,0.231,0.091,0.322,0.0,0.143,0.154,0.308,0.5,0.175,-1.46,-0.14,-11.0,0.23,0.62,0.25,0.67,0.127,0.182,0.3,0.0,-0.0,0.0
2026,p2103603,2103603,有薗 直輝,日本ハム,パ,39,右打,三,False,15,60,49,7,16,9,6,0,1,9,8,0,3,15,2,1,0,0.0,1,0,0,2,4,25,0.327,0.45,0.51,0.96,0.183,0.455,0.133,0.25,0.53,0.423,6.24,12.34,202.0,11.25,8.44,10.21,7.66,0.33,0.429,1.056,0.0,-0.0,0.0
2026,p2117696,2117696,柴田 獅子,日本ハム,パ,31,右投,投,False,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.53,-0.33,-160.0,0.0,0.0,-0.55,-4.95,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1900075,1900075,梅林 優貴,日本ハム,パ,98,右打,捕,False,2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6,0.0,0.0,-1.32,-0.81,-160.0,0.0,0.0,-0.47,-2.56,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1800110,1800110,水谷 瞬,日本ハム,パ,53,右打,左,False,41,147,139,15,32,21,5,1,5,17,5,0,1,40,0,2,0,-0.8,0,2,0,1,5,54,0.23,0.259,0.388,0.647,0.158,0.281,0.034,0.272,0.12,0.281,-2.91,12.03,81.0,14.15,3.41,14.16,3.41,0.214,0.187,0.545,-0.8,-0.0,-0.8
2026,p1851204,1851204,水野 達稀,日本ハム,パ,43,左打,遊,True,104,435,388,58,111,75,21,5,10,41,20,0,9,71,11,2,0,1.4,10,4,14,4,35,172,0.286,0.333,0.443,0.776,0.157,0.325,0.046,0.163,0.28,0.339,13.34,57.54,130.0,57.75,5.18,58.48,5.25,0.261,0.255,0.749,1.4,-0.0,1.4
2026,p1400119,1400119,淺間 大基,日本ハム,パ,8,左打,左,False,17,45,41,3,8,5,1,0,2,3,4,0,0,12,1,0,0,0.2,0,0,0,0,2,15,0.195,0.267,0.366,0.633,0.171,0.222,0.089,0.267,0.33,0.282,-0.87,3.71,81.0,4.0,3.27,4.57,3.74,0.212,0.293,0.606,0.2,-0.0,0.2
2026,p1700025,1700025,清宮 幸太郎,日本ハム,パ,21,左打,一,True,103,385,336,42,81,58,9,2,12,44,39,1,7,67,2,1,0,0.0,10,3,0,4,34,130,0.241,0.33,0.387,0.717,0.146,0.265,0.101,0.174,0.58,0.32,5.27,44.39,113.0,43.22,4.44,46.57,4.78,0.245,0.286,0.685,0.0,-0.0,0.0
2026,p1400118,1400118,清水 優心,日本ハム,パ,10,右打,捕,False,21,37,32,2,4,2,1,0,1,4,4,0,0,6,0,0,0,0.0,0,0,1,0,2,8,0.125,0.222,0.25,0.472,0.125,0.12,0.108,0.162,0.67,0.22,-2.71,1.05,28.0,1.78,1.66,1.99,1.85,0.162,0.25,0.429,0.0,-0.0,0.0
2026,p1800095,1800095,田宮 裕涼,日本ハム,パ,64,左打,捕,False,77,241,223,23,60,46,8,3,3,16,8,1,0,50,4,2,0,0.0,3,1,8,3,21,83,0.269,0.293,0.372,0.665,0.103,0.333,0.033,0.207,0.16,0.29,-2.83,21.66,88.0,24.43,3.73,23.42,3.57,0.225,0.148,0.565,0.0,-0.0,0.0
2026,p2106284,2106284,矢澤 宏太,日本ハム,パ,12,左打,中,False,68,106,101,13,20,13,2,2,3,5,5,0,0,24,5,3,1,-0.6,1,0,0,1,9,35,0.198,0.236,0.347,0.583,0.149,0.23,0.047,0.226,0.21,0.256,-4.45,6.32,59.0,8.25,2.62,8.13,2.58,0.193,0.218,0.529,-0.2,-0.4,-0.6
2026,p2100027,2100027,福島 蓮,日本ハム,パ,45,右投,投,False,2,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0,-1.32,-0.81,-160.0,0.0,0.0,-0.34,-1.81,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2000082,2000082,細川 凌平,日本ハム,パ,56,左打,左,False,56,109,87,17,20,16,2,0,2,9,18,0,0,14,5,1,1,0.2,3,0,4,0,8,28,0.23,0.362,0.322,0.684,0.092,0.254,0.165,0.128,1.29,0.318,1.34,12.42,112.0,10.13,3.8,13.04,4.89,0.243,0.345,0.75,0.6,-0.4,0.2
2026,p1000100,1000100,西川 遥輝,日本ハム,パ,7,左打,左,False,18,55,43,7,8,5,1,1,1,4,10,0,2,13,1,0,1,-0.2,3,0,0,0,6,14,0.186,0.364,0.326,0.69,0.14,0.241,0.182,0.236,0.77,0.323,0.93,6.51,117.0,5.09,3.93,6.71,5.17,0.245,0.442,0.771,0.2,-0.4,-0.2
2026,p1950486,1950486,進藤 勇也,日本ハム,パ,33,右打,捕,False,45,111,96,12,17,7,5,2,3,9,10,0,1,28,0,0,0,0.0,0,0,4,3,10,35,0.177,0.262,0.365,0.627,0.188,0.215,0.09,0.252,0.36,0.278,-2.51,8.77,78.0,9.16,2.88,8.96,2.81,0.209,0.302,0.561,0.0,-0.0,0.0
2026,p1900040,1900040,郡司 裕也,日本ハム,パ,3,右打,三,False,84,297,252,25,61,47,9,0,5,23,38,0,4,47,0,1,0,-0.4,10,2,1,6,26,85,0.242,0.348,0.337,0.685,0.095,0.277,0.128,0.158,0.81,0.314,2.53,32.71,108.0,29.78,4.0,32.13,4.32,0.241,0.258,0.641,-0.4,-0.0,-0.4
2026,p1800091,1800091,野村 佑希,日本ハム,パ,5,右打,左,False,88,317,293,30,76,49,13,0,14,51,18,0,2,69,1,1,0,-0.2,5,4,0,7,28,131,0.259,0.303,0.447,0.75,0.188,0.29,0.057,0.218,0.26,0.326,6.12,38.33,119.0,40.18,4.74,39.49,4.66,0.248,0.256,0.676,-0.2,-0.0,-0.2
2026,p2103740,2103740,YG安田,楽天,パ,55,左打,指,False,34,110,104,9,27,17,5,1,4,15,6,0,0,29,0,0,0,0.0,0,0,0,5,11,46,0.26,0.3,0.442,0.742,0.182,0.324,0.055,0.264,0.21,0.324,1.92,13.1,117.0,13.8,4.54,11.93,3.93,0.245,0.24,0.634,0.0,-0.0,0.0
2026,name:ゴンザレス,,ゴンザレス,楽天,パ,,,指,False,3,8,8,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,1,0.125,0.125,0.125,0.25,0.0,0.5,0.0,0.75,0.0,0.111,-1.34,-0.53,-65.0,0.12,0.48,-0.18,-0.69,0.087,0.0,0.143,0.0,-0.0,0.0
2026,p1760551,1760551,ボイト,楽天,パ,9,右打,指,False,20,74,67,3,8,5,3,0,0,3,4,1,2,19,0,0,0,0.0,0,1,0,3,11,11,0.119,0.189,0.164,0.353,0.045,0.163,0.054,0.257,0.21,0.161,-9.18,-1.66,-22.0,2.11,0.9,0.41,0.17,0.126,0.134,0.274,0.0,-0.0,0.0
2026,p2122300,2122300,マッカスカー,楽天,パ,34,右打,左,False,65,250,223,30,61,35,8,1,17,48,25,1,1,84,0,0,2,-0.8,1,1,0,6,29,122,0.274,0.348,0.547,0.895,0.273,0.358,0.1,0.336,0.3,0.385,17.67,43.07,170.0,42.63,6.81,40.43,6.46,0.293,0.39,0.881,0.0,-0.8,-0.8
2026,p2112158,2112158,ワォーターズ,楽天,パ,60,右打,遊,False,11,14,14,1,4,3,1,0,0,0,0,0,0,5,0,1,1,-0.8,1,0,0,0,0,5,0.286,0.286,0.357,0.643,0.071,0.444,0.0,0.357,0.0,0.281,-0.27,1.15,81.0,1.43,3.51,0.96,2.36,0.218,0.0,0.455,-0.4,-0.4,-0.8
2026,p1950278,1950278,中島 大輔,楽天,パ,32,左打,左,False,86,289,259,34,71,45,19,2,5,22,18,0,3,32,7,1,2,0.2,2,1,8,4,29,109,0.274,0.327,0.421,0.748,0.147,0.296,0.062,0.111,0.56,0.329,6.35,35.71,122.0,35.81,4.79,35.57,4.75,0.252,0.251,0.71,1.0,-0.8,0.2
2026,p800075,800075,伊藤 光,楽天,パ,27,右打,捕,False,22,36,30,1,4,3,0,0,1,2,3,0,1,10,0,0,1,-0.4,0,0,2,0,2,7,0.133,0.235,0.233,0.468,0.1,0.158,0.083,0.278,0.3,0.222,-2.55,1.1,30.0,1.65,1.59,1.96,1.89,0.164,0.233,0.423,0.0,-0.4,-0.4
2026,p1800044,1800044,伊藤 裕季也,楽天,パ,39,右打,一,False,19,53,48,5,9,3,3,0,3,8,4,0,0,17,0,0,0,0.0,0,1,0,3,7,21,0.188,0.245,0.438,0.683,0.25,0.207,0.075,0.321,0.24,0.293,-0.49,4.89,91.0,5.25,3.3,4.95,3.11,0.22,0.333,0.595,0.0,-0.0,0.0
2026,p1900100,1900100,佐藤 直樹,楽天,パ,38,右打,右,False,57,199,192,24,50,30,13,1,6,18,6,0,0,59,3,0,0,0.6,2,1,0,2,22,83,0.26,0.281,0.432,0.713,0.172,0.344,0.03,0.296,0.1,0.309,0.95,21.17,105.0,23.47,4.37,23.0,4.28,0.234,0.219,0.639,0.6,-0.0,0.6
2026,p2000125,2000125,入江 大樹,楽天,パ,63,右打,遊,False,13,20,18,1,4,4,0,0,0,0,2,0,0,3,0,0,0,0.0,0,0,0,0,4,4,0.222,0.3,0.222,0.522,0.0,0.267,0.1,0.15,0.67,0.247,-0.99,1.04,51.0,1.2,2.31,1.4,2.69,0.191,0.111,0.429,0.0,-0.0,0.0
2026,p700049,700049,前田 健太,楽天,パ,18,右投,投,False,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,1.0,0.0,0.0,-0.26,-0.16,-160.0,0.0,0.0,-0.1,-2.65,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2110316,2110316,古謝 樹,楽天,パ,17,左投,投,False,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.667,0.0,0.0,-0.79,-0.49,-160.0,0.0,0.0,-0.29,-2.57,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2103640,2103640,吉野 創士,楽天,パ,78,右打,打,False,9,13,13,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,1,1,0.077,0.077,0.077,0.154,0.0,0.125,0.0,0.385,0.0,0.068,-2.66,-1.34,-102.0,0.08,0.17,-0.62,-1.39,0.054,0.0,0.083,0.0,-0.0,0.0
2026,p1600004,1600004,堀内 謙伍,楽天,パ,65,左打,捕,False,28,72,60,7,11,7,4,0,0,1,7,0,3,18,0,0,0,0.0,0,0,2,0,4,15,0.183,0.3,0.25,0.55,0.067,0.262,0.097,0.25,0.39,0.261,-2.66,4.65,64.0,4.5,2.38,5.31,2.81,0.198,0.233,0.51,0.0,-0.0,0.0
2026,p1800118,1800118,太田 光,楽天,パ,2,右打,捕,False,76,219,197,14,41,34,5,0,2,10,16,0,0,58,0,1,1,-0.8,2,2,4,4,12,52,0.208,0.265,0.264,0.529,0.056,0.281,0.073,0.265,0.28,0.241,-11.95,10.3,46.0,13.92,2.25,13.52,2.19,0.185,0.132,0.422,-0.4,-0.4,-0.8
2026,p1851157,1851157,宗山 塁,楽天,パ,1,左打,遊,False,30,108,99,12,27,20,3,0,4,11,8,0,0,12,3,2,2,-1.0,1,1,0,3,13,42,0.273,0.324,0.424,0.748,0.151,0.274,0.074,0.111,0.67,0.329,2.35,13.33,121.0,13.74,4.76,13.22,4.58,0.252,0.242,0.688,-0.2,-0.8,-1.0
2026,p2103614,2103614,小森 航大郎,楽天,パ,73,右打,左,False,6,7,6,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.714,0.0,0.0,-1.85,-1.14,-160.0,0.0,0.0,-0.21,-0.81,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1900112,1900112,小深田 大翔,楽天,パ,0,左打,二,False,61,125,111,11,22,20,0,2,0,5,8,0,1,30,7,1,1,0.6,1,0,5,1,6,26,0.198,0.258,0.234,0.492,0.036,0.272,0.064,0.24,0.27,0.227,-8.32,4.38,34.0,6.72,1.89,7.66,2.15,0.175,0.171,0.462,1.0,-0.4,0.6
2026,p1800123,1800123,小郷 裕哉,楽天,パ,51,左打,右,False,37,110,104,5,24,21,2,1,0,6,5,0,0,26,5,2,1,-0.2,0,0,1,4,8,28,0.231,0.266,0.269,0.535,0.038,0.308,0.045,0.236,0.19,0.241,-5.99,5.18,46.0,7.45,2.31,6.09,1.89,0.187,0.115,0.442,0.2,-0.4,-0.2
2026,p700065,700065,岸 孝之,楽天,パ,11,右投,投,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.26,-0.16,-160.0,0.0,0.0,-0.09,-2.43,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p2105283,2105283,平良 竜哉,楽天,パ,48,右打,三,False,81,233,217,28,55,40,6,0,9,20,9,1,5,35,11,1,3,0.6,3,0,2,7,20,88,0.253,0.299,0.406,0.705,0.153,0.266,0.039,0.15,0.26,0.31,1.18,24.85,105.0,26.29,4.13,26.24,4.12,0.236,0.263,0.665,1.8,-1.2,0.6
2026,p2000121,2000121,早川 隆久,楽天,パ,21,左投,投,False,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,-0.53,-0.33,-160.0,0.0,0.0,-0.05,-0.67,0.0,0.0,0.0,0.0,-0.0,0.0
2026,p1600007,1600007,村林 一輝,楽天,パ,6,右打,遊,True,101,406,363,31,98,78,14,2,4,43,34,4,2,62,3,2,5,-2.2,8,4,3,17,27,128,0.27,0.333,0.353,0.686,0.083,0.312,0.084,0.153,0.55,0.303,-0.25,41.0,99.0,42.99,3.99,39.66,3.68,0.238,0.185,0.588,-0.2,-2.0,-2.2
2026,p1900115,1900115,武藤 敦貴,楽天,パ,50,左打,右,False,24,25,21,4,4,3,1,0,0,2,3,0,0,4,2,0,0,0.4,2,1,0,0,1,5,0.19,0.28,0.238,0.518,0.048,0.222,0.12,0.16,0.75,0.24,-1.38,1.16,46.0,1.46,2.19,2.41,3.61,0.186,0.286,0.588,0.4,-0.0,0.4
2026,p900056,900056,浅村 栄斗,楽天,パ,3,右打,一,True,87,333,286,23,62,44,9,0,9,35,40,1,3,72,1,0,1,-0.2,1,4,0,11,31,98,0.217,0.315,0.343,0.658,0.126,0.254,0.12,0.216,0.56,0.297,-2.04,31.79,94.0,31.28,3.53,32.82,3.71,0.228,0.28,0.604,0.2,-0.4,-0.2
2026,p1800122,1800122,渡邊 佳明,楽天,パ,35,左打,打,False,55,143,127,9,34,26,7,0,1,17,11,0,0,23,0,0,1,-0.4,3,0,4,4,12,44,0.268,0.326,0.346,0.672,0.078,0.32,0.077,0.161,0.48,0.302,-0.2,14.33,99.0,14.35,3.84,13.35,3.57,0.233,0.165,0.567,0.0,-0.4,-0.4
2026,p1900117,1900117,瀧中 瞭太,楽天,パ,57,右投,投,False,2,4,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0,0,0,0,1,0,0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.172,-0.46,-0.05,-12.0,0.0,0.0,-0.32,-2.13,0.113,0.333,0.25,0.0,-0.0,0.0
2026,p1600099,1600099,石原 彪,楽天,パ,70,右打,捕,False,7,12,9,1,2,2,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0,1,0,0,2,0.222,0.364,0.222,0.586,0.0,0.222,0.167,0.0,,0.287,-0.17,1.05,86.0,0.73,2.45,1.09,3.68,0.219,0.222,0.571,0.0,-0.0,0.0
