date,game_id,home,away,stadium,inning,top_bottom,half,batting_team,fielding_team,atbat_index,atbat_no,batter,batter_id,batter_key,bat_hand,pitcher,pitcher_id,pitcher_key,pit_hand,outs,r1,r2,r3,risp,pitches,result,out_type,direction,pa,ab,hit,single,double,triple,hr,bb,ibb,hbp,so,sf,sh,gidp,error,rbi
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,表,7表,ヤクルト,阪神,0710300,49,古賀 優大,1600078,p1600078,右打,工藤 泰成,2112146,p2112146,右投,3,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720100,50,中野 拓夢,2000056,p2000056,左打,吉村 貢司郎,2103794,p2103794,右投,0,False,False,False,False,5,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720200,51,森下 翔太,1850183,p1850183,右打,吉村 貢司郎,2103794,p2103794,右投,1,True,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720300,52,佐藤 輝明,2000051,p2000051,左打,吉村 貢司郎,2103794,p2103794,右投,1,True,False,False,False,3,中本塁打 ＋2点,,中,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720400,53,大山 悠輔,1600113,p1600113,右打,吉村 貢司郎,2103794,p2103794,右投,1,False,False,False,False,3,左中本塁打 ＋1点,,左,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720500,54,前川 右京,1950996,p1950996,左打,吉村 貢司郎,2103794,p2103794,右投,2,False,False,False,False,1,二フライ,,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720600,55,坂本 誠志郎,1500087,p1500087,右打,吉村 貢司郎,2103794,p2103794,右投,2,False,False,False,False,9,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,7,裏,7裏,阪神,ヤクルト,0720700,56,熊谷 敬宥,1700079,p1700079,右打,吉村 貢司郎,2103794,p2103794,右投,3,True,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,表,8表,ヤクルト,阪神,0810100,57,増田 珠,1700131,p1700131,右打,岩崎 優,1300075,p1300075,左投,0,False,False,False,False,4,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,表,8表,ヤクルト,阪神,0810200,58,サンタナ,2000135,p2000135,右打,岩崎 優,1300075,p1300075,左投,1,True,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,表,8表,ヤクルト,阪神,0810300,59,赤羽 由紘,2000031,p2000031,右打,岩崎 優,1300075,p1300075,左投,2,True,False,False,False,4,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,表,8表,ヤクルト,阪神,0810400,60,山野辺 翔,1800082,p1800082,右打,岩崎 優,1300075,p1300075,左投,3,True,False,False,False,3,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,裏,8裏,阪神,ヤクルト,0820100,61,髙寺 望夢,2000057,p2000057,左打,廣澤 優,2105626,p2105626,右投,1,False,False,False,False,1,投ゴロ,ゴロ,投,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,裏,8裏,阪神,ヤクルト,0820200,62,近本 光司,1800065,p1800065,左打,廣澤 優,2105626,p2105626,右投,2,False,False,False,False,6,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,8,裏,8裏,阪神,ヤクルト,0820300,63,植田 海,1400172,p1400172,左打,廣澤 優,2105626,p2105626,右投,3,False,False,False,False,2,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,9,表,9表,ヤクルト,阪神,0910100,64,長岡 秀樹,1900028,p1900028,左打,ドリス,1600033,p1600033,右投,0,False,False,False,False,4,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,9,表,9表,ヤクルト,阪神,0910200,65,塩見 泰隆,1700087,p1700087,右打,ドリス,1600033,p1600033,右投,1,True,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,9,表,9表,ヤクルト,阪神,0910300,66,岩田 幸宏,2103917,p2103917,左打,ドリス,1600033,p1600033,右投,1,True,False,False,False,5,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,9,表,9表,ヤクルト,阪神,0910400,67,内山 壮真,2000026,p2000026,右打,ドリス,1600033,p1600033,右投,2,True,True,False,True,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039129,阪神,ヤクルト,甲子園,9,表,9表,ヤクルト,阪神,0910500,68,古賀 優大,1600078,p1600078,右打,ドリス,1600033,p1600033,右投,3,True,True,False,True,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,表,1表,西武,日本ハム,0110100,1,西川 愛也,1700122,p1700122,左打,福島 蓮,2100027,p2100027,右投,0,False,False,False,False,5,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,表,1表,西武,日本ハム,0110200,2,滝澤 夏央,2103618,p2103618,左打,福島 蓮,2100027,p2100027,右投,1,True,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,表,1表,西武,日本ハム,0110300,3,小島 大河,2050145,p2050145,左打,福島 蓮,2100027,p2100027,右投,1,True,False,False,False,2,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,表,1表,西武,日本ハム,0110400,4,ネビン,2101047,p2101047,右打,福島 蓮,2100027,p2100027,右投,2,True,False,True,True,6,右犠飛 ＋1点,フライ,右,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,表,1表,西武,日本ハム,0110500,5,林 安可,1660299,p1660299,左打,福島 蓮,2100027,p2100027,右投,2,True,False,False,False,5,右本塁打 ＋2点,,右,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,表,1表,西武,日本ハム,0110600,6,石井 一成,1600134,p1600134,左打,福島 蓮,2100027,p2100027,右投,3,False,False,False,False,4,三フライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,裏,1裏,日本ハム,西武,0120100,7,水野 達稀,1851204,p1851204,左打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,3,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,裏,1裏,日本ハム,西武,0120200,8,細川 凌平,2000082,p2000082,左打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,5,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,1,裏,1裏,日本ハム,西武,0120300,9,レイエス,1860140,p1860140,右打,隅田 知一郎,1751148,p1751148,左投,3,False,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,表,2表,西武,日本ハム,0210100,10,渡部 聖弥,1950417,p1950417,右打,福島 蓮,2100027,p2100027,右投,0,False,False,False,False,5,三エラー,失策,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,表,2表,西武,日本ハム,0210200,11,村田 怜音,2112133,p2112133,右打,福島 蓮,2100027,p2100027,右投,1,True,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,表,2表,西武,日本ハム,0210300,12,カナリオ,2117028,p2117028,右打,福島 蓮,2100027,p2100027,右投,2,True,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,表,2表,西武,日本ハム,0210400,13,西川 愛也,1700122,p1700122,左打,福島 蓮,2100027,p2100027,右投,3,True,False,False,False,7,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,裏,2裏,日本ハム,西武,0220100,14,万波 中正,1800093,p1800093,右打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,7,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,裏,2裏,日本ハム,西武,0220200,15,田宮 裕涼,1800095,p1800095,左打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,2,裏,2裏,日本ハム,西武,0220300,16,奈良間 大己,1850932,p1850932,右打,隅田 知一郎,1751148,p1751148,左投,3,False,False,False,False,8,一ファウルフライ,,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,3,表,3表,西武,日本ハム,0310100,17,滝澤 夏央,2103618,p2103618,左打,福島 蓮,2100027,p2100027,右投,1,False,False,False,False,5,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,3,表,3表,西武,日本ハム,0310200,18,小島 大河,2050145,p2050145,左打,福島 蓮,2100027,p2100027,右投,2,False,False,False,False,4,一ゴロ,ゴロ,一,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,3,表,3表,西武,日本ハム,0310300,19,ネビン,2101047,p2101047,右打,福島 蓮,2100027,p2100027,右投,3,False,False,False,False,2,投ゴロ,ゴロ,投,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,3,裏,3裏,日本ハム,西武,0320100,20,吉田 賢吾,2107900,p2107900,右打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,12,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,3,裏,3裏,日本ハム,西武,0320200,21,宮崎 一樹,1950193,p1950193,右打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,3,裏,3裏,日本ハム,西武,0320300,22,水谷 瞬,1800110,p1800110,右打,隅田 知一郎,1751148,p1751148,左投,3,False,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,表,4表,西武,日本ハム,0410100,23,林 安可,1660299,p1660299,左打,福島 蓮,2100027,p2100027,右投,0,False,False,False,False,4,右中本塁打 ＋1点,,右,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,表,4表,西武,日本ハム,0410200,24,石井 一成,1600134,p1600134,左打,福島 蓮,2100027,p2100027,右投,1,False,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,表,4表,西武,日本ハム,0410300,25,渡部 聖弥,1950417,p1950417,右打,福島 蓮,2100027,p2100027,右投,2,False,False,False,False,8,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,表,4表,西武,日本ハム,0410400,26,村田 怜音,2112133,p2112133,右打,福島 蓮,2100027,p2100027,右投,3,False,False,False,False,3,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,裏,4裏,日本ハム,西武,0420100,27,水野 達稀,1851204,p1851204,左打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,3,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,裏,4裏,日本ハム,西武,0420200,28,細川 凌平,2000082,p2000082,左打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,4,裏,4裏,日本ハム,西武,0420300,29,レイエス,1860140,p1860140,右打,隅田 知一郎,1751148,p1751148,左投,3,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510100,30,カナリオ,2117028,p2117028,右打,福島 蓮,2100027,p2100027,右投,0,False,False,False,False,6,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510200,31,西川 愛也,1700122,p1700122,左打,福島 蓮,2100027,p2100027,右投,0,True,False,False,False,1,中3塁打 ＋1点,,中,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510300,32,滝澤 夏央,2103618,p2103618,左打,福島 蓮,2100027,p2100027,右投,0,False,False,True,True,6,中安打 ＋1点,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510400,33,小島 大河,2050145,p2050145,左打,金村 尚真,2107859,p2107859,右投,0,True,False,False,False,4,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510500,34,ネビン,2101047,p2101047,右打,金村 尚真,2107859,p2107859,右投,1,True,True,False,True,2,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510600,35,林 安可,1660299,p1660299,左打,金村 尚真,2107859,p2107859,右投,2,True,False,True,True,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510700,36,石井 一成,1600134,p1600134,左打,金村 尚真,2107859,p2107859,右投,2,True,False,True,True,6,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,表,5表,西武,日本ハム,0510800,37,渡部 聖弥,1950417,p1950417,右打,金村 尚真,2107859,p2107859,右投,3,True,True,True,True,1,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,裏,5裏,日本ハム,西武,0520100,38,万波 中正,1800093,p1800093,右打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,1,右フライ,,右,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,裏,5裏,日本ハム,西武,0520200,39,田宮 裕涼,1800095,p1800095,左打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,5,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,裏,5裏,日本ハム,西武,0520300,40,奈良間 大己,1850932,p1850932,右打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,3,一安打,,一,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,5,裏,5裏,日本ハム,西武,0520400,41,吉田 賢吾,2107900,p2107900,右打,隅田 知一郎,1751148,p1751148,左投,3,True,False,False,False,6,三ファウルフライ,,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,表,6表,西武,日本ハム,0610100,42,村田 怜音,2112133,p2112133,右打,金村 尚真,2107859,p2107859,右投,1,False,False,False,False,7,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,表,6表,西武,日本ハム,0610200,43,カナリオ,2117028,p2117028,右打,金村 尚真,2107859,p2107859,右投,1,False,False,False,False,1,左安打,,左,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,表,6表,西武,日本ハム,0610300,44,西川 愛也,1700122,p1700122,左打,金村 尚真,2107859,p2107859,右投,2,True,False,False,False,2,ボール,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,裏,6裏,日本ハム,西武,0620100,45,宮崎 一樹,1950193,p1950193,右打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,裏,6裏,日本ハム,西武,0620200,46,水谷 瞬,1800110,p1800110,右打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,2,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,裏,6裏,日本ハム,西武,0620300,47,水野 達稀,1851204,p1851204,左打,隅田 知一郎,1751148,p1751148,左投,2,False,False,False,False,3,右2塁打,,右,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,6,裏,6裏,日本ハム,西武,0620400,48,細川 凌平,2000082,p2000082,左打,隅田 知一郎,1751148,p1751148,左投,3,False,True,False,True,7,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,表,7表,西武,日本ハム,0710100,49,滝澤 夏央,2103618,p2103618,左打,金村 尚真,2107859,p2107859,右投,0,False,False,False,False,5,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,表,7表,西武,日本ハム,0710200,50,小島 大河,2050145,p2050145,左打,金村 尚真,2107859,p2107859,右投,1,True,False,False,False,4,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,表,7表,西武,日本ハム,0710300,51,ネビン,2101047,p2101047,右打,金村 尚真,2107859,p2107859,右投,2,True,False,False,False,2,遊フライ,,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,表,7表,西武,日本ハム,0710400,52,林 安可,1660299,p1660299,左打,金村 尚真,2107859,p2107859,右投,3,True,False,False,False,3,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,裏,7裏,日本ハム,西武,0720100,53,レイエス,1860140,p1860140,右打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,裏,7裏,日本ハム,西武,0720200,54,万波 中正,1800093,p1800093,右打,隅田 知一郎,1751148,p1751148,左投,1,False,False,False,False,1,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,裏,7裏,日本ハム,西武,0720300,55,田宮 裕涼,1800095,p1800095,左打,隅田 知一郎,1751148,p1751148,左投,1,True,False,False,False,5,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,裏,7裏,日本ハム,西武,0720400,56,奈良間 大己,1850932,p1850932,右打,隅田 知一郎,1751148,p1751148,左投,2,True,True,False,True,5,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,7,裏,7裏,日本ハム,西武,0720500,57,吉田 賢吾,2107900,p2107900,右打,隅田 知一郎,1751148,p1751148,左投,3,True,False,True,True,1,三ゴロ,ゴロ,三,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810100,58,源田 壮亮,1600129,p1600129,左打,齋藤 友貴哉,1800068,p1800068,右投,0,False,False,False,False,3,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810200,59,渡部 聖弥,1950417,p1950417,右打,齋藤 友貴哉,1800068,p1800068,右投,0,True,False,False,False,2,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810300,60,村田 怜音,2112133,p2112133,右打,齋藤 友貴哉,1800068,p1800068,右投,0,True,True,False,True,6,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810400,61,カナリオ,2117028,p2117028,右打,齋藤 友貴哉,1800068,p1800068,右投,0,True,True,True,True,1,中安打 ＋2点,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810500,62,西川 愛也,1700122,p1700122,左打,齋藤 友貴哉,1800068,p1800068,右投,1,True,True,False,True,1,左フライ,,左,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810600,63,滝澤 夏央,2103618,p2103618,左打,齋藤 友貴哉,1800068,p1800068,右投,1,True,True,False,True,8,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810700,64,小島 大河,2050145,p2050145,左打,齋藤 友貴哉,1800068,p1800068,右投,1,True,True,True,True,2,右本塁打 ＋4点,,右,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810800,65,ネビン,2101047,p2101047,右打,齋藤 友貴哉,1800068,p1800068,右投,1,False,False,False,False,4,四球,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0810900,66,岸 潤一郎,1900068,p1900068,右打,齋藤 友貴哉,1800068,p1800068,右投,1,True,False,False,False,1,中安打,,中,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,表,8表,西武,日本ハム,0811000,67,源田 壮亮,1600129,p1600129,左打,齋藤 友貴哉,1800068,p1800068,右投,3,True,True,False,True,3,遊併殺打,併殺,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,裏,8裏,日本ハム,西武,0820100,68,宮崎 一樹,1950193,p1950193,右打,森脇 亮介,1800085,p1800085,右投,1,False,False,False,False,4,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,裏,8裏,日本ハム,西武,0820200,69,水谷 瞬,1800110,p1800110,右打,森脇 亮介,1800085,p1800085,右投,2,False,False,False,False,3,二ゴロ,ゴロ,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,8,裏,8裏,日本ハム,西武,0820300,70,水野 達稀,1851204,p1851204,左打,森脇 亮介,1800085,p1800085,右投,3,False,False,False,False,5,投ゴロ,ゴロ,投,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,9,表,9表,西武,日本ハム,0910100,71,渡部 聖弥,1950417,p1950417,右打,上原 健太,1500109,p1500109,左投,1,False,False,False,False,3,二フライ,,二,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,9,表,9表,西武,日本ハム,0910200,72,村田 怜音,2112133,p2112133,右打,上原 健太,1500109,p1500109,左投,2,False,False,False,False,4,空振り三振,三振,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,9,表,9表,西武,日本ハム,0910300,73,仲田 慶介,1750481,p1750481,右打,上原 健太,1500109,p1500109,左投,3,False,False,False,False,2,遊ゴロ,ゴロ,遊,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,9,裏,9裏,日本ハム,西武,0920100,74,細川 凌平,2000082,p2000082,左打,上田 大河,2106794,p2106794,右投,0,False,False,False,False,3,遊安打,,遊,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,9,裏,9裏,日本ハム,西武,0920200,75,清宮 幸太郎,1700025,p1700025,左打,上田 大河,2106794,p2106794,右投,1,True,False,False,False,1,中フライ,,中,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-12,2021039130,日本ハム,西武,エスコンF,9,裏,9裏,日本ハム,西武,0920300,76,万波 中正,1800093,p1800093,右打,上田 大河,2106794,p2106794,右投,1,True,False,False,False,5,右安打,,右,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
