date,game_id,team,opponent,is_home,player,player_id,player_key,order,position,is_starter,sub_type,season_avg,ab,runs,hits,rbi,so,bb,hbp,sac,sb,errors,hr
2026-07-02,2021039079,阪神,中日,True,ドリス,1600033,p1600033,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,岩崎 優,1300075,p1300075,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,百﨑 蒼生,2104632,p2104632,9,打,False,代打,0.0,1,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,工藤 泰成,2112146,p2112146,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,及川 雅貴,1900046,p1900046,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039079,阪神,中日,True,嶋村 麟士朗,2109980,p2109980,9,打,False,代打,0.211,1,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,渡部 遼人,2103747,p2103747,1,中,True,,0.264,4,0,1,0,0,0,0,0,0,1,0
2026-07-02,2021039080,オリックス,日本ハム,False,山中 稜真,1750667,p1750667,2,左一,True,,0.327,4,0,1,0,1,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,西川 龍馬,1500096,p1500096,3,指,True,,0.297,4,1,2,1,0,0,0,0,0,0,1
2026-07-02,2021039080,オリックス,日本ハム,False,紅林 弘太郎,1900088,p1900088,4,遊,True,,0.247,4,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,宗 佑磨,1400196,p1400196,5,三,True,,0.238,4,0,1,0,1,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,太田 椋,1800098,p1800098,6,二,True,,0.276,4,0,2,0,2,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,シーモア,2117200,p2117200,7,一,True,,0.162,2,0,0,0,2,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,若月 健矢,1300109,p1300109,7,捕,False,守備,0.216,2,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,福永 奨,1650056,p1650056,8,捕,True,,0.0,1,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,杉澤 龍,1650722,p1650722,8,左,False,守備,0.39,2,0,1,0,1,0,0,0,0,0,0
2026-07-02,2021039080,オリックス,日本ハム,False,来田 涼斗,2000098,p2000098,9,右,True,,0.242,3,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,水谷 瞬,1800110,p1800110,1,左,True,,0.272,4,1,3,1,0,0,0,0,0,0,1
2026-07-02,2021039080,日本ハム,オリックス,True,矢澤 宏太,2106284,p2106284,1,走中,False,代走,0.213,1,1,0,0,0,0,0,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,水野 達稀,1851204,p1851204,2,遊,True,,0.311,5,2,3,2,0,0,0,0,0,0,1
2026-07-02,2021039080,日本ハム,オリックス,True,レイエス,1860140,p1860140,3,指,True,,0.326,4,1,1,2,0,0,0,0,0,0,1
2026-07-02,2021039080,日本ハム,オリックス,True,清宮 幸太郎,1700025,p1700025,3,走指,False,代走,0.239,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,万波 中正,1800093,p1800093,4,右,True,,0.246,4,1,2,2,1,0,0,0,0,0,1
2026-07-02,2021039080,日本ハム,オリックス,True,野村 佑希,1800091,p1800091,5,一,True,,0.256,4,1,1,0,0,0,0,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,吉田 賢吾,2107900,p2107900,6,中左,True,,0.327,3,1,2,2,0,0,0,0,0,0,1
2026-07-02,2021039080,日本ハム,オリックス,True,カストロ,2108090,p2108090,6,打左,False,代打,0.239,1,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,奈良間 大己,1850932,p1850932,7,三,True,,0.256,4,0,1,0,1,0,0,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,進藤 勇也,1950486,p1950486,8,捕,True,,0.211,3,1,0,0,0,0,1,0,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,山縣 秀,2114529,p2114529,9,二,True,,0.163,2,0,1,0,1,0,0,1,0,0,0
2026-07-02,2021039080,日本ハム,オリックス,True,大塚 瑠晏,2050143,p2050143,9,打二,False,代打,0.257,1,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,滝澤 夏央,2103618,p2103618,1,遊,True,,0.279,3,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,平沢 大河,1500117,p1500117,2,左,True,,0.277,3,0,0,0,0,1,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,渡部 聖弥,1950417,p1950417,3,三,True,,0.253,4,0,1,0,0,0,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,ネビン,2101047,p2101047,4,一,True,,0.291,4,0,0,0,0,0,0,0,0,1,0
2026-07-02,2021039081,西武,ソフトバンク,False,石井 一成,1600134,p1600134,5,二,True,,0.248,4,1,1,1,2,0,0,0,0,0,1
2026-07-02,2021039081,西武,ソフトバンク,False,カナリオ,2117028,p2117028,6,右,True,,0.258,4,0,2,0,1,0,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,林 安可,1660299,p1660299,7,指,True,,0.189,3,0,0,0,2,1,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,桑原 将志,1100061,p1100061,8,中,True,,0.242,3,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039081,西武,ソフトバンク,False,小島 大河,2050145,p2050145,9,捕,True,,0.247,3,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,正木 智也,2103735,p2103735,1,左,True,,0.297,4,0,2,2,2,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,谷川原 健太,1500140,p1500140,1,走右,False,代走,0.216,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,周東 佑京,1700135,p1700135,2,中,True,,0.271,4,0,1,0,0,0,0,0,1,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,近藤 健介,1100097,p1100097,3,指,True,,0.297,4,0,0,0,1,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,栗原 陵矢,1400127,p1400127,4,一,True,,0.268,3,1,1,1,0,1,0,0,0,0,1
2026-07-02,2021039081,ソフトバンク,西武,True,牧原 大成,1000175,p1000175,5,二,True,,0.287,4,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,柳町 達,1900104,p1900104,6,右左,True,,0.239,2,1,1,0,1,1,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,川村 友斗,1650813,p1650813,6,左,False,守備,0.063,0,0,0,0,0,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,野村 勇,2104035,p2104035,7,三,True,,0.221,3,0,0,0,2,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,海野 隆司,1900101,p1900101,8,捕,True,,0.189,3,1,1,0,1,0,0,0,0,0,0
2026-07-02,2021039081,ソフトバンク,西武,True,庄子 雄大,1950149,p1950149,9,遊,True,,0.25,2,0,0,0,0,1,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,勝又 温史,1800046,p1800046,1,左,True,,0.315,5,1,2,0,0,0,0,0,1,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,牧 秀悟,2000035,p2000035,2,二,True,,0.3,5,1,1,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,佐野 恵太,1600089,p1600089,3,一,True,,0.249,4,1,1,0,1,1,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,エンカーナシオン,2108195,p2108195,4,右,True,,0.222,5,0,1,1,1,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,神里 和毅,1700059,p1700059,4,走中,False,代走,0.133,0,1,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,宮﨑 敏郎,1200053,p1200053,5,三,True,,0.266,5,1,3,3,0,0,0,0,0,0,1
2026-07-03,2021039082,DeNA,ヤクルト,False,柴田 竜拓,1500063,p1500063,5,走三,False,代走,0.111,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,松尾 汐恩,2100277,p2100277,6,捕,True,,0.261,5,1,1,1,0,0,0,0,0,0,1
2026-07-03,2021039082,DeNA,ヤクルト,False,梶原 昂希,2103703,p2103703,7,中右,True,,0.207,4,1,1,0,2,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,宮下 朝陽,2100014,p2100014,8,遊,True,,0.208,3,0,1,0,1,1,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,尾形 崇斗,1700134,p1700134,9,投,True,,0.25,2,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,蝦名 達夫,1900035,p1900035,9,打,False,代打,0.238,1,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,ルイーズ,1860235,p1860235,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,中川 虎大,1700067,p1700067,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,伊勢 大夢,1900032,p1900032,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,筒香 嘉智,1000002,p1000002,9,打,False,代打,0.226,0,0,0,1,0,0,0,0,0,0,0
2026-07-03,2021039082,DeNA,ヤクルト,False,レイノルズ,2117433,p2117433,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,赤羽 由紘,2000031,p2000031,1,三二,True,,0.239,5,1,1,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,サンタナ,2000135,p2000135,2,左,True,,0.265,3,1,2,0,0,1,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,モンテル,2107178,p2107178,2,走中,False,代走,0.395,1,0,0,0,1,0,0,0,1,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,長岡 秀樹,1900028,p1900028,3,遊,True,,0.241,3,0,1,0,1,1,0,0,0,1,0
2026-07-03,2021039082,ヤクルト,DeNA,True,増田 珠,1700131,p1700131,4,右,True,,0.283,4,0,2,2,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,岩田 幸宏,2103917,p2103917,5,中左,True,,0.258,4,0,0,0,3,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,オスナ,2000133,p2000133,6,一,True,,0.222,4,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,中村 悠平,900044,p900044,7,捕,True,,0.182,4,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,高橋 奎二,1500042,p1500042,8,投,True,,0.0,2,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,清水 昇,1800033,p1800033,8,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,松下 歩叶,2116854,p2116854,8,打三,False,代打,0.2,1,0,0,0,1,1,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,伊藤 琉偉,2112175,p2112175,9,二,True,,0.155,3,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,廣澤 優,2105626,p2105626,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,リランソ,2122334,p2122334,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,星 知弥,1600075,p1600075,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,大西 広樹,1900027,p1900027,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039082,ヤクルト,DeNA,True,塩見 泰隆,1700087,p1700087,9,打,False,代打,0.214,1,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,浦田 俊輔,1951153,p1951153,1,二,True,,0.266,4,0,1,0,0,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,松本 剛,1100095,p1100095,2,右,True,,0.279,4,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,泉口 友汰,1750321,p1750321,3,遊,True,,0.233,4,0,1,0,1,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,門脇 誠,2107874,p2107874,3,走,False,代走,0.176,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,キャベッジ,2118420,p2118420,4,中,True,,0.247,2,0,0,0,0,2,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,増田 大輝,1500054,p1500054,4,走,False,代走,0.444,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,大城 卓三,1700044,p1700044,5,捕,True,,0.279,4,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,ダルベック,1561820,p1561820,6,一,True,,0.245,4,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,坂本 勇人,700003,p700003,7,三,True,,0.141,2,0,0,0,0,1,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,浅野 翔吾,2102410,p2102410,8,左,True,,0.185,3,0,1,0,0,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,ウィットリー,2117509,p2117509,9,投,True,,0.0,2,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,大勢,2103697,p2103697,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,丸 佳浩,800043,p800043,9,打,False,代打,0.161,1,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,高梨 雄平,1600100,p1600100,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039083,巨人,中日,False,田和 廉,2118291,p2118291,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,岡林 勇希,1900041,p1900041,1,中,True,,0.29,4,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,田中 幹也,1750701,p1750701,2,二,True,,0.235,4,0,1,0,1,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,村松 開人,1750223,p1750223,3,遊,True,,0.255,0,1,0,0,0,2,1,1,1,0,0
2026-07-03,2021039083,中日,巨人,True,細川 成也,1600085,p1600085,4,左,True,,0.22,4,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,松山 晋也,2107869,p2107869,4,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,サノー,1561854,p1561854,5,一,True,,0.22,3,0,1,1,1,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,石伊 雄太,2105102,p2105102,6,捕,True,,0.271,3,0,1,0,2,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,石川 昂弥,1900037,p1900037,7,三,True,,0.288,3,0,1,0,0,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,鵜飼 航丞,2103845,p2103845,8,右,True,,0.259,2,0,0,0,2,1,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,大野 雄大,1000138,p1000138,9,投,True,,0.0,3,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039083,中日,巨人,True,尾田 剛樹,2107645,p2107645,9,左,False,守備,0.167,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,名原 典彦,1850405,p1850405,1,右左,True,,0.292,5,1,1,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,大盛 穂,1800079,p1800079,2,中,True,,0.24,4,1,1,1,0,0,1,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,菊池 涼介,1100082,p1100082,3,二,True,,0.245,3,0,1,1,1,0,0,1,0,0,0
2026-07-03,2021039084,広島,阪神,False,勝田 成,2110422,p2110422,3,二,False,守備,0.184,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,坂倉 将吾,1600124,p1600124,4,三一,True,,0.269,4,1,1,0,1,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,小園 海斗,1800072,p1800072,5,遊三,True,,0.241,4,1,1,1,1,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,モンテロ,1961927,p1961927,6,一,True,,0.236,3,0,3,2,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,矢野 雅哉,2000065,p2000065,6,走遊,False,代走,0.156,1,0,0,0,0,0,0,0,0,1,0
2026-07-03,2021039084,広島,阪神,False,佐々木 泰,2050203,p2050203,7,左,True,,0.222,3,0,1,0,0,1,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,久保 修,2107875,p2107875,7,右,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,石原 貴規,1900056,p1900056,8,捕,True,,0.256,4,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,森 翔平,2103788,p2103788,9,投,True,,0.125,2,1,1,0,1,1,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,遠藤 淳志,1700072,p1700072,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,佐藤 啓介,2112143,p2112143,9,打,False,代打,0.207,1,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,広島,阪神,False,森浦 大輔,2000061,p2000061,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,髙寺 望夢,2000057,p2000057,1,中,True,,0.229,3,0,0,0,2,1,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,中野 拓夢,2000056,p2000056,2,二,True,,0.299,4,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,森下 翔太,1850183,p1850183,3,右,True,,0.305,4,0,1,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,佐藤 輝明,2000051,p2000051,4,三,True,,0.338,4,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,大山 悠輔,1600113,p1600113,5,一,True,,0.262,3,0,0,0,2,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,前川 右京,1950996,p1950996,6,左,True,,0.239,3,1,1,1,0,0,0,0,0,0,1
2026-07-03,2021039084,阪神,広島,True,坂本 誠志郎,1500087,p1500087,7,捕,True,,0.194,1,0,0,0,1,1,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,福島 圭音,2110225,p2110225,7,打,False,代打,0.239,1,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,津田 淳哉,2112141,p2112141,7,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,熊谷 敬宥,1700079,p1700079,8,遊,True,,0.231,2,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,木浪 聖也,1800067,p1800067,8,打遊,False,代打,0.25,1,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,大竹 耕太郎,1700137,p1700137,9,投,True,,0.118,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,百﨑 蒼生,2104632,p2104632,9,打,False,代打,0.0,1,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,今朝丸 裕喜,2109682,p2109682,9,投,False,守備,0.0,1,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,石黒 佑弥,2106233,p2106233,9,投,False,守備,0.0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,及川 雅貴,1900046,p1900046,9,投,False,守備,,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039084,阪神,広島,True,榮枝 裕貴,2000054,p2000054,9,打捕,False,代打,0.0,1,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,水谷 瞬,1800110,p1800110,1,左,True,,0.263,4,0,0,0,4,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,吉田 賢吾,2107900,p2107900,2,中,True,,0.304,4,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,レイエス,1860140,p1860140,3,指,True,,0.322,3,0,0,0,0,1,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,万波 中正,1800093,p1800093,4,右,True,,0.243,3,0,0,0,1,1,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,郡司 裕也,1900040,p1900040,5,三,True,,0.223,3,0,1,0,1,1,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,清宮 幸太郎,1700025,p1700025,6,一,True,,0.235,4,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,田宮 裕涼,1800095,p1800095,7,捕,True,,0.288,2,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,カストロ,2108090,p2108090,7,打,False,代打,0.237,1,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,進藤 勇也,1950486,p1950486,7,捕,False,守備,0.211,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,山縣 秀,2114529,p2114529,8,遊,True,,0.174,3,0,1,0,2,0,0,0,0,0,0
2026-07-03,2021039085,日本ハム,楽天,False,奈良間 大己,1850932,p1850932,9,二,True,,0.25,3,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,中島 大輔,1950278,p1950278,1,右,True,,0.221,5,0,1,0,1,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,黒川 史陽,1900113,p1900113,2,三一,True,,0.266,4,2,2,0,1,0,0,0,0,1,0
2026-07-03,2021039085,楽天,日本ハム,True,辰己 涼介,1800117,p1800117,3,中,True,,0.285,4,2,2,1,0,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,小森 航大郎,2103614,p2103614,3,左,False,守備,0.0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,マッカスカー,2122300,p2122300,4,左,True,,0.291,4,1,4,3,0,0,0,0,0,0,1
2026-07-03,2021039085,楽天,日本ハム,True,武藤 敦貴,1900115,p1900115,4,走中,False,代走,0.118,0,1,0,0,0,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,村林 一輝,1600007,p1600007,5,二,True,,0.286,3,1,2,0,1,1,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,小深田 大翔,1900112,p1900112,5,二,False,守備,0.198,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,浅村 栄斗,900056,p900056,6,指,True,,0.224,3,0,0,1,1,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,渡邊 佳明,1800122,p1800122,7,一,True,,0.257,3,0,0,0,0,1,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,平良 竜哉,2105283,p2105283,7,走三,False,代走,0.25,0,1,0,0,0,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,太田 光,1800118,p1800118,8,捕,True,,0.233,4,0,0,0,3,0,0,0,0,0,0
2026-07-03,2021039085,楽天,日本ハム,True,宗山 塁,1851157,p1851157,9,遊,True,,0.25,4,0,1,3,0,0,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,カナリオ,2117028,p2117028,1,右,True,,0.254,4,0,0,0,2,2,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,桑原 将志,1100061,p1100061,1,走左,False,代走,0.242,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,滝澤 夏央,2103618,p2103618,2,遊二,True,,0.287,4,0,3,2,0,1,0,1,0,1,0
2026-07-03,2021039086,西武,オリックス,False,渡部 聖弥,1950417,p1950417,3,三,True,,0.252,5,0,1,1,0,0,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,ネビン,2101047,p2101047,4,指,True,,0.281,5,0,0,0,1,1,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,平沢 大河,1500117,p1500117,5,一,True,,0.28,6,1,2,0,0,0,0,0,0,1,0
2026-07-03,2021039086,西武,オリックス,False,古賀 悠斗,1750472,p1750472,6,捕,True,,0.287,5,0,0,0,0,0,0,1,0,0,0
2026-07-03,2021039086,西武,オリックス,False,石井 一成,1600134,p1600134,7,二,True,,0.24,4,0,0,0,0,1,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,源田 壮亮,1600129,p1600129,7,遊,False,守備,0.192,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,蛭間 拓哉,1850820,p1850820,8,左,True,,0.6,5,2,3,1,1,0,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,岸 潤一郎,1900068,p1900068,8,右,False,守備,0.202,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039086,西武,オリックス,False,西川 愛也,1700122,p1700122,9,中,True,,0.219,4,1,2,0,0,1,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,宗 佑磨,1400196,p1400196,1,三,True,,0.237,6,1,1,0,1,1,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,渡部 遼人,2103747,p2103747,2,中,True,,0.257,4,0,0,0,2,2,0,1,0,0,0
2026-07-03,2021039086,オリックス,西武,True,西川 龍馬,1500096,p1500096,3,左,True,,0.295,5,1,1,0,2,1,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,森 友哉,1300100,p1300100,4,指,True,,0.263,3,2,2,1,0,1,0,0,0,0,1
2026-07-03,2021039086,オリックス,西武,True,来田 涼斗,2000098,p2000098,4,走指,False,代走,0.237,2,0,0,0,1,0,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,紅林 弘太郎,1900088,p1900088,5,遊,True,,0.246,5,0,1,2,1,0,0,1,0,0,0
2026-07-03,2021039086,オリックス,西武,True,太田 椋,1800098,p1800098,6,二,True,,0.278,6,0,2,1,1,0,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,中川 圭太,1800104,p1800104,7,右,True,,0.267,6,0,3,0,3,0,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,山中 稜真,1750667,p1750667,8,一,True,,0.325,4,0,1,0,1,2,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,野口 智哉,1751068,p1751068,8,走,False,代走,0.214,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,2021039086,オリックス,西武,True,若月 健矢,1300109,p1300109,9,捕,True,,0.218,3,0,1,0,2,0,0,1,0,0,0
